Action,Property Name,Airtable ID,Check-in,Check-out,Entry Type,UID,Source,Status,Last Updated,Has HCP Job
DROP,Mayes [] 2824 N 82nd St Scottsdale,43791,2025-07-11,2025-07-13,Reservation,a1e61158-7180-4419-aec8-44a746cc658f_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T13:04:39.138Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43765,2025-07-11,2025-07-13,Reservation,8b574ac6-9ca9-4e87-9dd4-53b0f9e96088_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T12:05:44.303Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43742,2025-07-11,2025-07-13,Reservation,62be8072-57f4-4d3e-bd88-7d411cc21a69_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T11:04:54.365Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43719,2025-07-11,2025-07-13,Reservation,1b2872a0-c81b-424c-ad3b-ee99b2b45a24_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T10:05:31.986Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43693,2025-07-11,2025-07-13,Reservation,91a1e5da-91e3-4115-976d-35d70f3955c1_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T09:04:31.593Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43670,2025-07-11,2025-07-13,Reservation,33923233-0e08-49c6-96c9-8bc0c7198b8b_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T08:06:02.019Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43638,2025-07-11,2025-07-13,Reservation,4bf4b69a-3b59-4507-9c36-e023831852b6_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T07:04:47.042Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43614,2025-07-11,2025-07-13,Reservation,1b0fbc6e-742a-4f82-b3a0-075d04c04224_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T06:04:49.166Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43591,2025-07-11,2025-07-13,Reservation,b6ba3e98-d7ca-4696-bb9d-1bdf4301a181_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T05:04:35.090Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43568,2025-07-11,2025-07-13,Reservation,071cfbb3-d215-43d5-9ccb-83acb3ca04ba_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T04:04:35.096Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43544,2025-07-11,2025-07-13,Reservation,1d40d2fa-6ec0-42aa-8938-cba1466d65cc_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T03:04:20.813Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43522,2025-07-11,2025-07-13,Reservation,cf214b7a-d5c8-4750-9e4a-3d5a09e7cf75_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T02:04:50.582Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43499,2025-07-11,2025-07-13,Reservation,77527b09-9a47-4b96-99de-7a858233bfc8_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T01:05:06.144Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43454,2025-07-11,2025-07-13,Reservation,5799ef95-76dd-4691-be40-bb121cc8f368_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T00:05:00.019Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43427,2025-07-11,2025-07-13,Reservation,ecc7c735-3759-48bd-8f39-2f207d681bd5_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T23:04:17.529Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43404,2025-07-11,2025-07-13,Reservation,ba03f45d-e8d9-4b8b-a45b-79f06a4aa738_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T22:04:35.268Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43381,2025-07-11,2025-07-13,Reservation,210c55fd-edd5-47bc-81c1-7b897a42009c_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T21:04:44.225Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43357,2025-07-11,2025-07-13,Reservation,8183b636-e91b-4b5f-84d7-6d21fbdbe8a6_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T20:04:26.313Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43335,2025-07-11,2025-07-13,Reservation,be5fc2cf-cad9-496c-b648-f7f11dc411f6_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T19:04:27.815Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43310,2025-07-11,2025-07-13,Reservation,c3548430-46b7-4329-a2c7-40b9fdc36f65_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T18:04:14.766Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43289,2025-07-11,2025-07-13,Reservation,f9c6f615-29aa-489f-8a14-2ef7e353508f_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T17:04:11.304Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43266,2025-07-11,2025-07-13,Reservation,74e262d0-3648-4cd3-850d-992b9c741446_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T16:04:37.071Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43245,2025-07-11,2025-07-13,Reservation,e61ebbb6-080c-44bc-a3de-2d5478b3ce1e_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T15:04:16.796Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43224,2025-07-11,2025-07-13,Reservation,24f1d521-a497-498d-8cf3-3647fce15523_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T14:04:32.704Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43203,2025-07-11,2025-07-13,Reservation,19b6c3d4-409b-4f29-8579-4f8df3192090_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T13:04:20.627Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43182,2025-07-11,2025-07-13,Reservation,c3915a39-6de0-4a96-b02f-c27cf8cab5bc_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T12:04:58.174Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43161,2025-07-11,2025-07-13,Reservation,930090ae-3786-4954-a55d-953ad12737e9_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T11:04:49.675Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43139,2025-07-11,2025-07-13,Reservation,11b1c3aa-b463-44f1-aca8-41a7358c003c_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T10:04:29.436Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43113,2025-07-11,2025-07-13,Reservation,ccfde583-cf3d-4e47-b0c4-683bebd9ba1a_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T09:05:00.797Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43093,2025-07-11,2025-07-13,Reservation,bf3c5ad4-a93d-4093-ab7b-b7fdf9f51072_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T09:05:00.799Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43072,2025-07-11,2025-07-13,Reservation,9be8d592-283f-4c46-91d8-0d90e06d55d1_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T09:05:00.799Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43055,2025-07-11,2025-07-13,Reservation,a9768b5e-4386-48c5-b3c9-82588bba87b3_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.964Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43039,2025-07-11,2025-07-13,Reservation,27569550-8a72-4ce0-9c3b-c4a3b14c0f30_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.962Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43027,2025-07-11,2025-07-13,Reservation,6775ae45-df35-420b-821d-0f0c299cfe50_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.949Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43015,2025-07-11,2025-07-13,Reservation,ce8a5885-50cc-4754-b0a6-4941c96bb34f_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.951Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42999,2025-07-11,2025-07-13,Reservation,e45692c7-e0dd-4715-80bd-2871aeb1b6ee_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.958Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42984,2025-07-11,2025-07-13,Reservation,2d6de373-103d-414c-a274-d6e29ef47bd7_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.963Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42972,2025-07-11,2025-07-13,Reservation,7d0c3808-5bf3-40a9-84a3-54ad0c97bd0a_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.953Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42958,2025-07-11,2025-07-13,Reservation,21aef9fd-cadd-4750-a324-91b8179b5a68_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.955Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42946,2025-07-11,2025-07-13,Reservation,5f1a1cdf-9f1b-4142-bc29-3658e83c6631_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.955Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42927,2025-07-11,2025-07-13,Reservation,56953ff8-27bb-46a1-a403-4d5a1868477f_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.963Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42899,2025-07-11,2025-07-13,Reservation,38516bb8-8664-4faa-ba9a-a6c14228a5f7_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T07:04:45.822Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42874,2025-07-11,2025-07-13,Reservation,73c384b4-f396-4582-9084-137b5d05139c_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T06:04:33.938Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42852,2025-07-11,2025-07-13,Reservation,322b9806-6d71-4e43-9b81-b68b51d1c969_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T06:02:27.488Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42831,2025-07-11,2025-07-13,Reservation,f11b9052-51b3-4f1e-bf97-464167b84da0_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T06:02:26.892Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42810,2025-07-11,2025-07-13,Reservation,b178d46a-0b4d-4fec-b129-8044a9d8591a_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T06:02:26.283Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42789,2025-07-11,2025-07-13,Reservation,85f67908-5fde-421e-8b8c-84134f37a444_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T06:02:25.726Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42766,2025-07-11,2025-07-13,Reservation,7dd6bafe-d8f1-4200-aff0-8f1f23dd64b2_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T06:02:25.164Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42749,2025-07-11,2025-07-13,Reservation,7c4d64d6-5517-4064-a345-35bd39e7decd_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T06:02:24.484Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42728,2025-07-11,2025-07-13,Reservation,b9427c97-3b1d-4e8f-9351-fcedc3809f13_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T06:02:23.863Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42685,2025-07-11,2025-07-13,Reservation,5b57412c-0ec8-4aca-b05f-0d47a6faf848_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T06:02:23.243Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42660,2025-07-11,2025-07-13,Reservation,d3966b7e-1053-48a8-9453-82e82eca692f_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T06:02:22.691Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42638,2025-07-11,2025-07-13,Reservation,9e5c98f8-87d1-4866-bd64-526b8a08a5ae_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T06:02:22.095Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42615,2025-07-11,2025-07-13,Reservation,8773bce5-a1af-4092-9958-f6f786c10199_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T06:02:21.525Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42592,2025-07-11,2025-07-13,Reservation,29547da4-0155-4ac6-9de3-ff0f45acf4ac_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T06:02:20.959Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42450,2025-07-11,2025-07-13,Reservation,ec05e83c-007c-482a-ad13-cb5564aea936_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T06:02:20.338Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42431,2025-07-11,2025-07-13,Reservation,940ffc2a-3bd3-4702-a4d6-939a7fe0d71e_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T06:02:19.705Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42299,2025-07-11,2025-07-13,Reservation,ce33156f-8b6e-4727-851b-a8cdc33259c5_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T06:02:19.135Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42227,2025-07-11,2025-07-13,Reservation,f7dfbd85-4bb9-478d-bd53-ea458ee80c48_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T06:02:18.527Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42177,2025-07-11,2025-07-13,Reservation,ad4a2242-a35a-49d3-8668-ed57f86901fe_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T06:02:17.847Z,Yes
KEEP,Mayes [] 2824 N 82nd St Scottsdale,40904,2025-06-21,2025-06-22,Reservation,b08a0fe3-5c6c-449b-891f-a3623daa5a50_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-18T06:02:54.000Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43835,2025-06-21,2025-06-22,Reservation,8c083057-76a2-43df-824f-747e19d2832e_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T15:04:48.842Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43811,2025-06-21,2025-06-22,Reservation,0ea46edc-04d5-4f5a-9b3c-837151468006_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T14:05:09.868Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43785,2025-06-21,2025-06-22,Reservation,37062407-cbbb-4efb-8451-f36348fc819f_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T13:04:39.137Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43759,2025-06-21,2025-06-22,Reservation,c1fed263-fa50-45d9-b8ec-cc8f9799e4a3_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T12:05:44.304Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43736,2025-06-21,2025-06-22,Reservation,cb232945-95fa-431e-b283-44a78c73b065_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T11:04:54.364Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43713,2025-06-21,2025-06-22,Reservation,ec7b2b7c-ff55-41b1-9fa2-710332d6c24e_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T10:05:31.986Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43687,2025-06-21,2025-06-22,Reservation,4bdcdfa4-582d-4b47-a4f3-8540891f60fb_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T09:04:31.594Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43664,2025-06-21,2025-06-22,Reservation,ec197354-3dd0-4318-abb0-096995abb3e8_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T08:06:02.019Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43632,2025-06-21,2025-06-22,Reservation,4a696f7b-ae4d-421c-acd9-0646c0ffa95b_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T07:04:47.041Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43608,2025-06-21,2025-06-22,Reservation,3dbbdf77-71fa-4767-ad6a-a4163e6fb8cd_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T06:04:49.166Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43585,2025-06-21,2025-06-22,Reservation,1ec761e9-1ee1-4f95-b368-e123cbeafa61_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T05:04:35.090Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43562,2025-06-21,2025-06-22,Reservation,6d02068c-ac98-4caa-ac4f-51d16bdb0112_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T04:04:35.097Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43538,2025-06-21,2025-06-22,Reservation,36354307-911a-4092-aee3-9470beaef4f8_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T03:04:20.813Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43516,2025-06-21,2025-06-22,Reservation,6220607c-da24-4fa6-91ef-d7bf7dfd9728_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T02:04:50.581Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43493,2025-06-21,2025-06-22,Reservation,d55d6c68-2847-4918-a553-a0da1ae1f28b_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T01:05:06.145Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43448,2025-06-21,2025-06-22,Reservation,96f06f59-8af1-4bb5-823b-f3f5058bb5d6_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T00:05:00.019Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43421,2025-06-21,2025-06-22,Reservation,9770e2ed-9452-4d96-94c7-e7349b321373_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T23:04:17.528Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43398,2025-06-21,2025-06-22,Reservation,bac0aba6-a73e-47ba-8770-33b9fb0dff0b_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T22:04:35.268Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43375,2025-06-21,2025-06-22,Reservation,80c45a97-8e8c-4325-beaa-2c2512d323cd_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T21:04:44.225Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43351,2025-06-21,2025-06-22,Reservation,63240fb5-0e54-4c08-9658-3b3eb4f035e2_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T20:04:26.314Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43329,2025-06-21,2025-06-22,Reservation,af98e20e-2d15-40c3-adce-3b8508998444_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T19:04:27.815Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43304,2025-06-21,2025-06-22,Reservation,56d252b0-f2c0-479b-ac90-9dee198f7af4_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T18:04:14.767Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43283,2025-06-21,2025-06-22,Reservation,a86a0654-b858-42c9-a187-1f3f7fc343e0_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T17:04:11.305Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43260,2025-06-21,2025-06-22,Reservation,c372234c-b02d-48a1-b9a1-f167ea0988c7_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T16:04:37.070Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43239,2025-06-21,2025-06-22,Reservation,3b2b1ec8-225d-4d03-b872-abc8903a0284_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T15:04:16.797Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43218,2025-06-21,2025-06-22,Reservation,0c8c1552-30c2-4e95-950f-5fc0b953607c_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T14:04:32.704Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43197,2025-06-21,2025-06-22,Reservation,7f6fbea2-23e4-4bd3-9664-f950e29b0f6d_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T13:04:20.627Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43176,2025-06-21,2025-06-22,Reservation,6f6bf9d5-6681-4c8e-814d-f4e35389e513_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T12:04:58.174Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43155,2025-06-21,2025-06-22,Reservation,4f084307-708d-4a99-a145-d09e9eb69905_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T11:04:49.675Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43133,2025-06-21,2025-06-22,Reservation,723c5ef6-954c-4113-a778-fe48e6433aa8_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T10:04:29.437Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43107,2025-06-21,2025-06-22,Reservation,c0d28787-f667-407a-8db2-252de91177a4_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T09:05:00.798Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43087,2025-06-21,2025-06-22,Reservation,80e75a47-1961-434f-ba57-14b6394fa7ee_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T09:05:00.799Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43066,2025-06-21,2025-06-22,Reservation,a4f82ef2-b233-40d6-a444-7f4f9206d45d_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T09:05:00.797Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43049,2025-06-21,2025-06-22,Reservation,e54bdd85-6cad-41cb-9dd2-93d512409f94_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.952Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43033,2025-06-21,2025-06-22,Reservation,8066a2bd-e58d-4b9b-b618-6433335229f1_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.960Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43021,2025-06-21,2025-06-22,Reservation,25fdbd17-f303-40a7-beba-a8b23586c8a7_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.954Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43009,2025-06-21,2025-06-22,Reservation,81a790c9-74cd-4983-b701-c26d2f638654_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.947Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42993,2025-06-21,2025-06-22,Reservation,c3bef98b-c6f1-4f4f-b1dc-5bc890d3f402_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.959Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42978,2025-06-21,2025-06-22,Reservation,338d851b-87ee-4bd4-930a-c8255801a48c_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.947Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42966,2025-06-21,2025-06-22,Reservation,2759df06-78c2-46d9-af65-a2b1eb28d62a_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.957Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42952,2025-06-21,2025-06-22,Reservation,8e992a2a-52d9-4e23-aa7b-b2f2dc789618_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.956Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42940,2025-06-21,2025-06-22,Reservation,a3d46498-6272-43f1-8fee-478ab5fecf72_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.959Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42921,2025-06-21,2025-06-22,Reservation,15dfb86f-dfd1-433e-97c7-90aac71065f2_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.954Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42893,2025-06-21,2025-06-22,Reservation,ee17a226-f334-4938-9341-abbf15ed13f5_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T07:04:45.822Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42868,2025-06-21,2025-06-22,Reservation,dcb5010a-eb8a-4ff8-b672-e149a62ab0ea_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T06:04:33.938Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42846,2025-06-21,2025-06-22,Reservation,aa951b32-839f-4184-a6d9-f2ac3918faf1_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T05:04:34.139Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42825,2025-06-21,2025-06-22,Reservation,87da0c48-78fd-41f7-b569-6dbbb75002b2_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T04:04:48.425Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42804,2025-06-21,2025-06-22,Reservation,33946312-056d-4607-ba82-785d69be943d_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T03:04:43.129Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42783,2025-06-21,2025-06-22,Reservation,92811aff-1a7b-4bb7-9e46-3c4a24daf2e0_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T02:04:25.644Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42760,2025-06-21,2025-06-22,Reservation,9b4a026b-f62c-4868-97b3-93a63034ddb4_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T01:04:47.144Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42743,2025-06-21,2025-06-22,Reservation,8b03e118-c781-4a4e-8d2e-74648e6ed904_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T01:04:47.144Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42722,2025-06-21,2025-06-22,Reservation,40880327-7713-4923-bbbd-ebfa3def02e5_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T01:04:47.145Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42679,2025-06-21,2025-06-22,Reservation,0e7198b2-4e58-4306-b463-218f8cd3ed50_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T00:04:52.303Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42654,2025-06-21,2025-06-22,Reservation,043eef20-1678-49b2-b965-5203b07c1e1d_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-19T23:04:38.300Z,Yes
